#{"t_start": 1789588117.2260764, "env_id": "None"}
r,l,t
-100.10083,1,32011.626627
-187.44573,1,32011.882189
1229.69608,72,32016.215328
138.3301,96,32021.929997
-99.991541,1,32022.105251
153.757986,44,32024.832968
172.659579,47,32028.307507
-100.235201,1,32028.660403
145.619306,31,32030.809037
126.038284,20,32032.908197
-100.207135,4,32033.359936
188.903598,61,32036.910939
213.070443,79,32041.64507
191.292108,69,32046.742084
136.992306,47,32049.567476
148.974412,55,32053.028461
221.87243,90,32058.972279
137.914661,32,32061.239288
-32.746408,150,32070.206984
237.202908,90,32075.73434
198.023393,63,32079.594955
246.075488,44,32082.139834
201.341542,104,32088.072893
-99.62372,1,32089.499052
203.385186,109,32095.822631
180.81343,61,32099.71746
-109.28332,3,32100.115921
154.860118,53,32103.443195
162.22484,201,32115.179865
-100.122961,1,32116.502237
218.681851,79,32121.150728
-99.403929,33,32123.411696
138.039485,31,32126.474248
-100.026908,1,32127.162701
222.430509,94,32133.404985
-99.954803,1,32133.523397
185.089035,89,32138.682507
-100.159664,1,32140.52181
143.628839,29,32144.20996
-99.486177,1,32144.493548
184.165884,65,32148.223436
-100.319583,1,32148.336884
-77.901909,46,32152.132412
-100.086956,1,32154.074049
187.027345,63,32158.895116
-99.774006,1,32159.147513
144.97055,45,32162.265252
162.480874,40,32165.103448
236.96547,103,32171.449657
179.339588,118,32178.303602
202.767585,66,32182.125275
157.931897,42,32184.958514
163.505317,61,32188.969461
132.216375,37,32191.211303
-100.086073,1,32191.440451
157.258248,44,32194.478223
152.890016,39,32196.823126
125.663612,33,32199.377936
142.001594,27,32201.625869
-80.861946,43,32204.765832
-100.14215,1,32204.957272
99.882342,1,32205.078404
176.084071,52,32209.136688
115.456873,231,32222.677953
132.001576,25,32224.278788
148.480147,94,32231.655866
190.109586,67,32235.817836
-110.269902,164,32245.193468
230.142104,93,32250.693103
185.521955,59,32254.204403
160.927028,39,32256.757982
233.479763,85,32261.706607
166.718892,49,32264.54158
-99.901442,5,32265.109329
249.914531,106,32271.844913
183.682872,57,32275.568743
223.906229,89,32282.394801
154.803326,36,32285.486274
131.418704,36,32287.594577
176.737469,53,32291.189283
143.26107,43,32293.868385
174.409559,50,32296.937592
170.162043,67,32300.729466
142.367148,27,32303.360052
-34.990558,77,32309.567741
-100.080403,1,32311.682269
234.308734,83,32317.381741
159.372439,43,32321.071572
162.641229,71,32326.743746
228.870001,87,32331.796547
218.967034,75,32336.108073
210.616463,77,32340.940174
-60.380908,1,32341.809909
177.117356,56,32345.165962
205.51623,81,32349.827418
18.898934,300,32368.018607
222.968815,92,32373.803983
263.400995,19,32376.902825
140.769288,286,32393.4075
128.845093,26,32395.86407
160.283962,40,32398.36952
247.721688,104,32404.498794
144.485071,34,32406.888199
197.986088,99,32413.071175
278.270414,93,32418.988314
291.120233,35,32422.506789
211.112706,93,32428.61762
209.094678,87,32433.908949
198.238312,93,32439.476669
-100.109383,2,32439.762851
128.723186,20,32441.807888
155.939202,39,32444.294688
142.357847,32,32446.498305
-100.052526,1,32447.070287
148.16217,79,32451.638123
184.304585,56,32456.856803
168.126796,74,32461.873829
109.310891,17,32462.991206
129.024736,19,32465.009641
-100.044608,1,32465.743793
60.545037,300,32483.392236
-200.17886,1,32484.338675
192.218219,69,32488.464846
-100.081782,1,32488.866881
184.520326,54,32492.150801
169.508923,46,32494.979882
226.323111,95,32500.523397
158.627513,46,32503.293331
139.206687,93,32510.627363
211.66753,71,32515.254246
236.468995,94,32520.627536
165.151133,75,32526.682746
172.878111,50,32530.934413
-100.028313,1,32532.828683
-100.102242,1,32533.77928
156.539514,46,32537.009829
192.743424,62,32540.86392
176.574738,51,32543.973149
158.031731,87,32548.997197
151.283881,47,32552.269981
-100.268727,3,32552.497787
-100.528349,1,32553.244367
115.988641,15,32554.149257
201.298076,73,32558.435258
-6.180528,5,32560.722054
-100.350544,4,32562.880708
286.263758,121,32570.088211
135.953776,30,32572.45563
-53.414956,83,32578.412167
140.056209,37,32581.97628
136.206656,31,32584.354902
250.129633,100,32590.209788
-97.262412,12,32592.198437
134.084157,24,32593.665891
210.118388,29,32596.167997
218.737363,170,32606.083904
191.7301,62,32610.392467
239.868813,82,32615.083658
19.492287,300,32631.919144
226.539949,97,32637.60966
148.01085,39,32639.883706
205.674418,69,32644.895744
230.513599,125,32652.590362
-93.852552,53,32655.851986
-100.147677,1,32656.429232
230.727115,94,32662.254398
-99.652255,1,32662.649247
-100.09474,1,32664.641799
176.483588,55,32667.890532
115.64162,27,32670.760553
187.703346,88,32675.755504
190.912863,56,32679.070556
175.252824,57,32682.384945
155.610741,40,32685.135426
198.436448,66,32689.287197
161.183128,63,32693.044632
-111.217455,1,32693.8897
160.261506,45,32696.576334
217.986805,88,32702.014133
144.420045,37,32704.316398
-100.103218,1,32704.599563
-10.35035,300,32723.214402
220.026157,84,32728.251267
111.929445,17,32729.498653
-99.184088,31,32732.478162
166.029602,65,32736.360802
184.299956,55,32739.537073
50.405062,300,32758.466055
164.274548,43,32761.073514
188.617672,66,32766.610273
218.841308,79,32771.251084
216.425661,76,32776.170697
-100.114751,1,32776.968182
154.510984,58,32780.451149
135.337733,26,32782.205562
263.162356,124,32789.273187
153.583157,50,32792.147052
135.122043,26,32793.78896
179.365079,137,32803.513401
102.566784,3,32805.709302
166.591687,167,32817.199965
285.622364,142,32825.428129
-14.717553,118,32832.432106
222.767031,79,32837.148401
255.045563,83,32841.859565
-100.613845,1,32841.972548
212.311502,74,32846.399827
161.993635,48,32849.315565
211.990733,69,32854.541689
135.781162,43,32857.07155
178.353279,57,32861.236153
105.054179,5,32862.257452
164.847953,45,32865.542797
215.005334,86,32870.557621
227.419789,114,32879.056978
-100.233992,1,32879.233045
181.278276,136,32887.184393
-100.100147,1,32887.759052
-6.524856,300,32905.526114
240.23997,92,32911.08566
210.983101,66,32915.970091
163.77052,55,32919.329399
220.559544,77,32923.92237
-100.04191,1,32924.207537
-97.300247,82,32929.438941
134.194487,25,32932.767405
222.683474,82,32937.80299
172.108882,46,32940.631475
188.970792,99,32947.36634
-70.505804,56,32950.649051
132.619906,32,32952.519945
222.044094,85,32957.317705
129.306257,19,32960.42217
228.291767,59,32965.753636
221.491711,97,32972.479229
216.843052,135,32981.306337
-55.017617,1,32982.393767
245.85295,122,32989.932304
267.761501,142,32999.05559
160.66501,76,33003.856565
197.974404,107,33009.991073
232.39237,102,33015.801243
-99.986425,1,33016.538665
170.238234,52,33019.827561
227.998371,103,33025.686656
-45.425042,202,33039.161577
144.636876,40,33041.48017
180.964806,52,33044.75514
225.513497,44,33047.922338
-100.067846,1,33048.433984
204.717778,72,33053.901052
103.612376,4,33056.147595
-34.833653,84,33062.106073
-100.099007,1,33062.950769
193.861394,72,33067.343112
95.697693,300,33084.562489
228.4346,6,33085.300984
229.76365,88,33090.328517
223.835203,89,33095.466897
173.778083,53,33099.090397
255.712923,100,33104.914622
-75.465729,82,33109.940763
-100.062251,1,33110.225191
-100.058249,1,33110.977808
255.037603,107,33117.822228
153.949443,47,33120.65404
-86.913732,37,33122.973247
-135.572198,14,33125.829193
143.386407,48,33129.303363
165.480787,50,33132.363298
197.192356,82,33139.292117
114.348265,73,33145.40925
-99.707151,3,33146.366082
108.368899,7,33147.433481
204.404782,53,33151.017907
184.395183,57,33155.3122
192.934779,69,33160.618127
-99.709339,1,33162.091331
146.906857,31,33165.070188
149.036765,76,33170.089407
-61.309336,72,33175.340328
-99.797809,1,33177.430577
-121.928976,14,33180.24873
-99.80174,1,33182.10802
-100.073547,1,33184.2146
224.171281,75,33190.424799
160.341245,49,33194.162437
117.506742,22,33197.431445
229.922744,39,33201.639988
-99.755692,1,33201.927344
-102.985906,8,33204.32858
-100.206644,1,33206.454066
100.005732,1,33208.535344
147.256732,96,33215.958283
4.968003,133,33225.405655
-100.103257,1,33227.49129
-100.11469,1,33229.575396
-100.107472,1,33231.661555
-99.39428,1,33233.747513
-99.757087,1,33235.837741
144.642443,38,33240.017598
164.810726,101,33247.755194
145.707109,50,33252.602838
213.437742,86,33259.488053
131.995231,39,33263.710195
118.80741,52,33268.654916
-100.062505,1,33269.723034
-12.227268,171,33281.25049
255.166755,154,33291.90244
245.134168,158,33302.796669
250.424789,51,33305.694522
230.19635,89,33311.378853
262.812416,71,33317.397902
-21.368901,105,33324.938765
-100.54513,4,33325.224465
-2.631429,168,33334.692805
209.730371,72,33340.625863
175.435704,69,33346.547809
-100.06063,1,33348.668828
-131.7212,5,33351.007758
201.246987,70,33356.386558
101.830046,7,33358.519259
-57.591037,196,33369.773499
189.49942,63,33374.978233
213.248731,104,33382.788235
-100.08447,1,33384.76389
-100.060106,1,33386.851573
184.208976,55,33391.9701
140.602907,115,33400.42093
169.110067,44,33403.090808
-82.331897,58,33408.402699
-100.690083,1,33408.524899
-51.435474,93,33415.483113
116.139471,22,33417.325302
136.468422,27,33420.877486
220.979433,165,33432.167816
157.935167,44,33434.672248
184.040583,70,33440.609196
173.78158,65,33446.30633
168.692035,92,33453.518558
-139.75516,15,33456.390016
-100.087834,1,33458.014324
-100.065196,1,33460.106441
124.47499,20,33462.015449
158.46599,49,33465.868401
-32.557645,34,33469.814725
-100.068392,1,33471.148623
157.788556,40,33473.508869
180.575359,87,33480.385786
225.179539,216,33492.796346
-100.069658,1,33493.189791
137.13707,34,33497.020519
113.297585,21,33500.252845
198.951522,85,33505.689822
220.972449,82,33511.064102
174.696798,50,33514.936904
140.5749,26,33517.186962
-100.022273,1,33518.215055
140.483971,39,33520.649433
111.825182,12,33522.512585
120.628157,18,33523.865797
-105.155503,22,33527.153504
-99.713134,1,33528.935907
-100.038918,1,33529.750651
-99.62789,1,33531.848201
-100.085847,1,33533.948357
167.965755,97,33541.458279
187.215469,62,33545.611523
218.004475,85,33551.606803
120.578442,14,33552.675584
117.328327,16,33554.870696
184.74353,74,33559.354354
213.471915,85,33565.526319
150.002377,67,33570.459232
218.503385,83,33575.325556
-36.219052,1,33575.947951
-100.335494,1,33576.993989
216.584391,99,33583.306353
157.973497,62,33587.285444
234.152857,81,33593.51642
216.431429,77,33598.443234
-100.009579,1,33600.144881
212.752544,73,33604.563956
216.647842,92,33610.387916
187.895423,79,33616.556307
102.103334,2,33618.315691
-99.705774,1,33618.995301
-100.056974,1,33621.092782
-100.052501,1,33623.188251
-99.686245,1,33625.284585
149.989089,50,33630.128019
167.55186,73,33635.117029
-91.352369,15,33636.466094
182.62621,164,33645.804429
-100.157953,1,33647.781749
185.199162,63,33652.057156
131.855681,25,33654.704597
-120.735201,20,33657.88085
176.223471,66,33662.867257
160.572166,58,33667.92863
-100.159159,1,33668.903398
83.440329,300,33686.552425
189.714066,85,33692.626389
202.222098,100,33700.229299
237.46839,100,33706.575335
-12.003031,178,33718.617609
154.438923,51,33721.889066
-73.119834,36,33723.946624
136.856322,29,33726.630896
112.074781,69,33732.491487
135.141082,28,33734.217579
3.23153,300,33750.928021
-98.176125,25,33754.362171
218.498721,83,33761.058672
-209.970902,15,33763.926625
-99.846316,1,33766.010482
138.950587,25,33769.452623
113.960471,27,33772.994417
235.345887,140,33782.847089
66.685896,300,33801.560613
-73.305935,25,33803.287982
-100.177771,1,33804.192071
-100.039403,1,33806.259404
251.590793,125,33815.487741
176.483798,50,33818.390691
-100.081116,1,33819.574238
198.875859,75,33825.070619
108.350654,8,33827.321147
228.869903,89,33832.848728
157.816239,47,33836.766276
-99.68365,1,33837.440305
195.051983,91,33843.755873
232.767345,97,33850.282913
115.711551,19,33853.378685
-100.056667,1,33855.239603
-100.124999,1,33857.300686
11.980538,300,33875.821922
180.477162,25,33879.255659
194.823343,92,33884.491792
-203.775773,1,33885.82042
194.520521,67,33889.636407
224.192479,79,33896.105913
164.27146,14,33898.924379
159.80286,68,33904.751155
-65.936213,18,33907.807717
-99.846951,1,33909.904086
-100.080402,1,33912.00753
-66.419811,153,33922.618992
161.19548,53,33926.186644
-100.458438,1,33928.218027
224.172286,85,33934.370633
177.432383,50,33937.936256
186.020282,66,33942.956473
193.180472,85,33948.468092
-167.746418,202,33961.749714
118.333263,19,33963.092531
219.678602,125,33970.949392
125.788817,25,33972.460986
148.861733,1,33973.025781
190.352938,105,33979.067494
224.282388,81,33983.870289
238.166376,91,33989.576948
204.374917,76,33994.450424
140.77041,45,33997.02994
-100.132158,3,33998.444136
149.998667,39,34001.889608
236.499106,94,34008.68554
277.104255,59,34014.047209
197.992902,14,34016.205276
232.492664,121,34023.446366
-64.637212,137,34031.372882
209.877204,78,34036.576648
179.999474,59,34040.83654
188.202519,71,34045.066934
166.807945,46,34047.978792
161.402689,49,34050.862454
-100.035312,1,34051.27967
164.692252,66,34055.143555
-100.079695,1,34057.205292
150.622943,45,34059.786129
-99.172399,1,34059.899793
198.072728,78,34064.410594
-100.056215,10,34065.035083
-100.098758,1,34065.147221
223.422524,87,34070.167485
162.976108,42,34073.020256
152.219996,34,34075.018458
204.162456,79,34080.398184
227.399746,100,34086.546351
204.441537,89,34091.651678
-155.734419,5,34092.099507
173.091194,53,34095.543332
-39.192709,179,34106.094206
208.408892,75,34110.349306
172.258088,47,34113.49108
119.939717,35,34116.643892
-45.383584,28,34120.181263
9.151154,104,34127.214313
-100.062415,1,34129.300543
-99.947982,1,34131.387482
-100.059635,1,34133.475996
-100.082862,1,34135.564658
-100.063875,1,34137.64545
-100.056981,1,34139.733433
-71.155204,61,34145.209686
135.731211,44,34149.726306
-70.127077,38,34153.476646
-100.177415,1,34155.450068
-99.620395,1,34157.541306
-99.533712,1,34159.632928
181.863231,60,34165.064865
181.36501,78,34171.496299
194.89443,70,34177.448447
211.671284,212,34191.352168
113.971628,10,34193.945163
269.848828,88,34200.913448
217.335879,97,34206.344239
103.355106,3,34206.679943
179.10891,61,34210.238245
248.288187,204,34223.710467
112.852964,10,34224.940175
-100.086128,1,34226.120248
202.088816,71,34230.212358
160.107885,39,34234.38866
156.154998,47,34239.053327
149.25609,195,34252.01432
177.888432,56,34255.457305
259.526178,108,34261.612802
-99.94194,1,34262.787122
104.599223,17,34264.857891
-100.088549,1,34266.268128
148.253992,34,34269.859679
234.189796,79,34276.317864
116.614633,154,34287.149347
105.282042,108,34293.978987
178.394604,49,34298.423916
123.674784,38,34301.378839
211.264263,137,34311.09292
234.761378,122,34319.570652
148.841641,31,34322.424634
147.271791,44,34325.215685
266.088818,132,34334.618087
268.051736,25,34338.033494
136.683616,38,34342.1738
188.306542,79,34348.62107
-100.064563,1,34349.979712
151.316703,34,34351.94243
-100.080231,1,34353.293415
-100.076271,1,34355.37399
204.503914,22,34358.64511
159.502692,67,34363.060182
184.35504,75,34367.915347
168.053801,47,34370.925312
-100.083945,1,34372.72803
-100.056154,1,34374.839514
-100.069898,1,34376.933623
174.045781,99,34384.616979
138.549235,50,34387.861529
186.511895,77,34392.315485
-179.569967,238,34407.618058
-100.084675,1,34409.696761
218.37456,90,34416.743163
128.85931,32,34420.574898
112.891115,21,34423.787186
184.613718,68,34429.658678
171.178718,220,34444.503862
139.472421,36,34446.73938
-100.334418,1,34447.001339
